Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Bytes/s,Packet Length Mean,Protocol,Source Port,Destination Port,Label
3054490,93,24,39041.498536555664,182.93837965970522,0,54349,80,BENIGN
7019531,33,7,33703.26265517611,1077.4004298165291,6,56423,80,BENIGN
3379669,38,87,52363.667413731455,237.01566626109903,6,56298,80,BENIGN
2900703,35,83,86999.13689145948,110.16963161765356,0,64789,22,BENIGN
8611574,67,93,867.9241595875187,216.69867090962094,17,17032,22,BENIGN
9523956,83,83,71048.60682895641,1427.3913342487544,0,54990,21,BENIGN
1646811,10,17,29451.225543776694,671.8414092938978,17,14074,443,BENIGN
5587874,91,67,20839.74802161699,92.51363040979622,0,15072,8080,Infiltration
6319807,15,47,1213.7996816758866,883.7792794171538,17,29752,6667,Bot
7967901,11,99,89659.0620625477,315.57681787619543,6,42322,3389,BENIGN
1423386,90,69,91224.84700064406,30.117887184454997,17,8990,3389,BENIGN
3696061,24,66,6141.744164382013,1142.4109757771341,17,9489,3389,BENIGN
8217416,77,17,52181.53230513606,249.19735680139897,6,40843,80,BENIGN
3178045,96,17,15257.445867360986,1414.8799790926166,6,25255,443,BENIGN
7348440,4,55,75868.75546482741,897.3438058041277,17,21369,8080,BENIGN
183162,13,22,66539.14717661469,148.7538173601475,17,60260,80,BENIGN
2842092,73,34,29713.081295514432,342.38015443480094,0,53932,6667,Bot
4294639,57,5,11696.028104036537,924.0500631445692,6,5552,443,BENIGN
6096029,98,25,83122.06628073886,520.4068375117458,6,9088,22,Infiltration
4944605,37,84,67425.2479284851,807.5717155526576,6,56929,8080,BENIGN
803428,48,60,681.9945002552786,1203.2778289626278,0,44422,3389,Infiltration
4063058,71,87,62787.17809361053,1193.0502321915787,0,43905,8080,BENIGN
1043333,1,14,81029.60276963458,1053.0204698949328,17,56184,80,BENIGN
92,1,0,59076.805957648285,1331.3603730723794,0,61781,22,PortScan
529625,12,31,42471.36766767197,315.0538235352865,0,35075,21,BENIGN
176715,21,11,58391.8378542315,282.31740305550096,0,5115,3389,BENIGN
4382032,11,4,61971.20567473473,1203.0372840550772,6,33452,21,BENIGN
6665188,44,63,64003.462394213086,494.9162324171671,17,3245,22,BENIGN
7474547,58,70,96704.50539043636,778.029971406423,0,10963,8080,Infiltration
4601120,44,85,17864.778755835832,1121.0491801049275,0,45250,3389,BENIGN
3699491,78,26,62309.31273139058,605.9798917556348,0,31496,443,Infiltration
8929960,98,78,18799.331962968445,212.6402042874358,6,40913,3389,BENIGN
7006554,34,44,20995.67202490118,1025.5966586451916,17,53688,22,BENIGN
3612710,25,34,66925.78837073669,1229.395892534977,17,7439,80,BENIGN
7031983,4,25,91595.40849719828,38.93997969968638,0,28978,21,BENIGN
2164467,64,22,15904.424709924158,852.5771319726622,17,13619,3389,BENIGN
144456,90,12,96246.5533756426,714.7195367483943,6,55944,6667,Bot
8744320,16,89,31937.2326016229,404.20208966039047,0,36434,443,BENIGN
8398143,251,2,39131.40434568001,37.55380332986953,17,25477,21,DDoS
1748114,275,28,15368.082393883753,51.95535624408268,0,34347,21,DDoS
7156820,35,65,61583.610585165035,1092.9603126525724,6,36046,21,BENIGN
2288727,199,63,59642.04946239673,41.20726632819451,0,2164,3389,DDoS
6518063,902,27,44226.97431026492,55.94381616032394,6,48005,80,DDoS
6597619,19,86,47609.13898843359,379.9815814131871,0,56324,8080,BENIGN
764221,59,35,62297.587578689076,1436.2181816458651,0,45788,80,BENIGN
7068221,53,5,58349.653496435836,782.3621478207929,17,15277,8080,BENIGN
9558456,985,10,37426.33816484115,29.030106273675536,17,58138,3389,DDoS
3502730,78,37,88411.43852998667,239.30498319495388,6,65010,22,BENIGN
5698948,10,33,66766.0523127356,920.6806259254334,6,6769,21,BENIGN
1107777,67,80,20540.63305998087,1250.5056650152007,6,51961,80,BENIGN
5738952,38,66,31990.29935057274,1126.6130573752012,17,49452,443,BENIGN
288890,29,45,78787.81017032536,990.3284671006878,0,8616,443,BENIGN
5085021,15,97,10452.538102009945,274.7199324825935,6,23539,8080,BENIGN
9797544,87,85,75023.19987242969,180.34320854098962,0,59481,8080,BENIGN
3693405,23,28,35884.24411457953,20.36707508854676,0,36891,21,BENIGN
4466371,82,59,55169.104610843555,170.65491462622555,17,63413,8080,BENIGN
4385636,46,53,28055.811717283963,1154.2225790754085,17,21023,443,BENIGN
1352795,636,92,98645.65718204278,44.28124062874303,0,2264,80,DDoS
1589328,28,68,90584.02921423042,375.7186791060194,6,62260,80,BENIGN
1100667,26,73,92844.98369442517,1196.4434758661273,17,25670,8080,BENIGN
7706458,10,73,18477.55179775167,314.29617309981194,0,8955,8080,BENIGN
49215,283,8,84169.00959617652,25.673498294389034,17,46109,3389,DDoS
721847,4,84,53539.71010240902,351.75397970046,0,49407,443,BENIGN
5392123,55,76,70785.92002736387,96.56026539277352,17,53044,22,BENIGN
5957615,66,9,21750.406674044643,307.21067678824386,6,13982,8080,Bot
6232853,67,74,71198.4645979216,572.8441500188178,6,47499,8080,BENIGN
5246980,7,67,91426.72445722962,620.0951787746694,17,18952,3389,BENIGN
1404430,55,57,26748.138584879987,478.0102925618804,17,55265,3389,BENIGN
251592,80,94,23335.985154950657,781.793422752923,17,52546,3389,BENIGN
4035951,31,51,10441.454847347775,579.4373840997387,6,25508,6667,Bot
491172,74,33,26680.667531166102,1456.1396763376463,17,60785,21,BENIGN
1086980,19,34,53579.226181561244,1214.878672410272,6,59547,6667,Bot
2055823,28,32,83271.62914375604,1397.8464719955243,17,14317,8080,BENIGN
2249088,81,71,27880.026265763947,844.9918803948007,17,56533,3389,BENIGN
9702801,28,31,62114.43890693135,1023.9426505075351,0,28313,80,BENIGN
2976342,19,54,47959.06991730399,266.6810351497677,6,34898,8080,BENIGN
4580181,87,96,28857.90406177716,1134.1229207109561,17,44436,21,BENIGN
2648890,20,7,51035.90811946472,369.2372445246046,6,54884,8080,Bot
3763124,13,45,16796.23963958772,235.8327330465808,0,40969,3389,Infiltration
4833277,77,13,63957.755984851814,81.95183613395889,6,56143,21,BENIGN
8272941,43,97,11566.272118385068,718.9007694109088,6,12567,443,BENIGN
3353697,11,7,73098.05251432282,444.44810425143845,6,50456,21,BENIGN
8454661,458,70,17771.26783855072,59.346559044092906,6,10931,3389,DDoS
75,1,0,99815.91533168718,389.7547669834033,6,10329,3389,PortScan
4197671,346,53,82367.2594760412,43.73465677185355,6,44160,3389,DDoS
6374301,54,20,34384.03038597223,488.32937831436504,6,38196,80,BENIGN
66,1,0,42620.47722893123,1128.7077414223704,17,11203,22,PortScan
2922197,28,74,25919.102110768843,996.5651389031638,17,62948,8080,BENIGN
157264,83,13,76711.45611799991,851.4396608992898,6,61546,8080,BENIGN
531931,4,74,38072.6969957774,636.9009163120701,6,4045,8080,BENIGN
2989575,632,1,75518.55098195357,67.22468414518096,17,53246,21,DDoS
3369820,754,97,1840.1554680180566,56.51569451361346,0,10744,21,DDoS
4711175,837,60,13562.095950459574,39.50824716541439,17,12055,21,DDoS
7122413,230,16,36497.43347025686,28.23521748767444,0,13594,22,DDoS
6854600,97,77,10890.853339459272,415.6857256549435,6,2154,22,BENIGN
2640428,988,88,60112.799229624085,80.26533507256299,6,56474,22,DDoS
9079803,42,47,5083.20985341233,46.71409406554865,17,41815,22,BENIGN
9222435,40,90,85976.2994589343,1281.1953102242805,17,41408,22,BENIGN
7326534,97,7,76130.79987559824,1138.8550535649395,17,31099,8080,BENIGN
81,1,0,21625.647922795244,291.6250708883251,6,32550,8080,PortScan
5063878,2,16,48379.190612971775,555.8317060126668,17,45388,22,Infiltration
3970101,28,68,45181.30784109206,643.1828348533621,17,7763,8080,BENIGN
70740,74,11,72486.46153403778,514.8804641601304,0,30565,22,BENIGN
4122363,86,37,40150.89004745089,1201.3993537770127,6,50083,22,BENIGN
4594977,81,17,3293.529782984572,1093.6226450509182,6,57419,22,BENIGN
1355631,90,25,27373.585884983866,1155.3949206089694,6,23492,8080,BENIGN
675610,67,94,46619.58052370421,1358.1124753828428,17,62724,443,BENIGN
3741296,71,36,97449.2216160639,900.8238587325613,6,8528,443,BENIGN
6990202,72,69,88115.86669543452,929.5108069615205,17,61669,3389,BENIGN
2734396,84,40,18140.614400219045,1088.4624970779046,0,2953,3389,BENIGN
6706124,76,78,72327.5940490771,1028.2242400830023,6,32527,443,BENIGN
898420,99,41,93682.54730147876,1307.3232672304634,0,24535,80,BENIGN
5781665,109,89,879.2613035258579,70.65060432686191,0,46300,443,DDoS
2007735,92,75,72094.56736708259,198.2787523886366,6,59060,6667,Bot
9615315,10,40,45933.349561115734,1393.9707508627243,6,11661,6667,Bot
3265008,86,46,68023.61962831112,1030.9869496457795,17,50889,21,BENIGN
4260638,57,13,60558.927357179025,208.17597022300356,0,44828,22,BENIGN
6486560,97,0,98466.54944557016,1162.5211288595804,0,32155,3389,Infiltration
6197423,86,16,28881.540629786785,550.4505440140227,17,5749,8080,BENIGN
3621681,37,96,78614.29818692648,1212.8473098140246,6,63092,21,BENIGN
4246338,277,54,23463.988831306116,22.634399705564814,0,40336,22,DDoS
5963235,91,92,43560.79775501729,397.75821344121596,17,28356,443,BENIGN
8814231,64,52,97538.08739674118,1288.9683482056657,0,60097,443,BENIGN
3599965,79,30,76613.62960141526,1164.870827813029,0,52003,21,BENIGN
5382387,86,61,31582.125628355905,1013.3536522966914,17,27121,8080,BENIGN
7990440,94,7,61936.92830919499,589.6824059501522,0,57959,21,BENIGN
1039558,40,29,4969.2083502774985,182.59590125780065,17,7341,21,BENIGN
3772911,98,76,26639.49166209697,736.1673053214919,17,25900,3389,BENIGN
2317436,818,79,71839.04896036146,99.14924479764916,0,37884,22,DDoS
2763742,98,65,57009.35695883249,760.2178957799212,0,40038,80,Infiltration
7689784,48,44,46967.285297677234,1234.0340407478432,6,65032,6667,Bot
3788440,99,17,69087.60600159632,1496.5044389134255,6,24739,8080,BENIGN
197875,608,98,39845.8890819826,71.39922196780964,0,51204,8080,DDoS
2386588,72,44,2615.6144532413105,327.6299026735932,6,37710,21,BENIGN
787594,33,18,44102.66235155673,1220.1073312402223,6,15176,21,BENIGN
5851344,44,76,90212.91922932616,714.2067757998707,17,39512,443,BENIGN
5332760,225,67,85661.51283141212,36.57446293891704,0,15537,21,DDoS
9589901,37,82,40899.71854095129,1158.1144316201974,6,11035,22,BENIGN
6837533,89,49,2222.1440760382684,1109.9130918006845,6,62490,443,Infiltration
5083869,947,24,63630.72726203157,87.23974984591804,6,31597,80,DDoS
533736,81,37,74119.44277828647,73.0958364576533,0,2734,22,BENIGN
4232506,88,94,29424.357608427486,488.8089730965949,17,8352,8080,Bot
2276460,21,35,47666.39996195743,341.60157405645134,0,61554,8080,BENIGN
4408349,2,67,99185.67952477084,1074.2171511741994,17,46457,22,BENIGN
4426319,31,55,57634.301298159866,687.0859117657546,6,21600,3389,BENIGN
8914538,624,38,35107.490566156666,90.56805774453169,0,24229,21,DDoS
1332497,143,62,62748.88766401331,65.89483174330583,17,26759,21,DDoS
7517936,76,6,18002.23068640845,728.1869290132498,6,34179,21,BENIGN
9106924,44,57,19925.237327458002,826.4909547919907,6,35695,8080,BENIGN
6646805,12,79,92492.47147140169,1266.6339942838727,0,32746,22,BENIGN
5462910,51,58,23920.00411693307,658.376997775119,17,21667,21,BENIGN
8906021,49,47,31078.937921574412,143.02752771212653,6,60266,3389,Infiltration
6903936,24,4,54377.72419697539,792.1237101976141,6,43422,6667,Bot
9726390,24,86,89969.26202776063,877.4552926646143,6,33481,6667,Bot
6243769,847,35,78144.88897190144,90.84577583009552,17,30640,3389,DDoS
1286743,11,95,4378.392066987491,401.91328548281376,17,22184,8080,Bot
9922292,13,87,69302.96688983693,351.06130101314943,6,2025,3389,BENIGN
8315490,91,24,50406.14826839929,567.2394304591254,17,51335,22,BENIGN
6200746,72,44,47555.28420023806,266.0185329854461,6,21661,22,BENIGN
6983996,484,91,69155.83668255432,22.333741073862335,6,56717,22,DDoS
8783248,72,18,19623.20462190441,929.7188538938735,17,10028,80,BENIGN
5409961,786,6,98148.86636617198,95.61333689338989,17,31458,443,DDoS
4939103,349,57,64530.6530272449,24.57628912695484,0,59757,3389,DDoS
6311426,154,80,36565.61746118562,71.39120511683501,0,6445,80,DDoS
5146486,73,65,60020.22080701612,1185.3375834957503,17,28610,3389,BENIGN
8415498,71,79,21647.08632896203,1041.3654233866027,17,19804,21,BENIGN
448445,78,38,63384.18648549562,1315.266176767961,17,65295,3389,BENIGN
9137782,772,17,2821.7140737797354,47.671570955184,17,46473,80,DDoS
7827594,371,0,34118.19114083662,23.144988115693224,6,18755,80,DDoS
3685601,43,62,74751.68967475064,1113.3910047770119,6,61363,8080,BENIGN
1879590,8,2,80797.784911414,1461.7493541681836,0,31793,22,BENIGN
4984545,659,20,25291.941331396807,94.34306455481439,17,14659,80,DDoS
6939805,85,29,53940.94612799864,1498.779610467855,0,18945,22,BENIGN
7002687,92,10,52849.2889689118,1337.9791949359135,17,46922,443,Infiltration
6742571,35,21,42145.60463767805,966.6832123228754,17,51662,80,BENIGN
61,1,0,22843.298275297853,30.31700716839008,17,28746,8080,PortScan
3319244,46,88,70322.82332287729,1055.3247696510791,6,2806,8080,BENIGN
8693770,15,2,25236.168174551964,373.12728388267294,0,19956,21,BENIGN
5806566,2,29,91102.57371566157,104.60737801916075,17,35542,80,BENIGN
5744688,390,87,52850.12911185026,30.828612740432597,0,40677,443,DDoS
5304609,76,44,87047.83373106219,1138.8961722207662,0,6897,22,BENIGN
7668316,64,35,29074.2720804164,995.9610178482694,6,43997,8080,Bot
4949599,52,86,80707.91562587321,560.4512800480593,6,36027,3389,BENIGN
46,1,0,11366.358489999251,776.2861036371025,17,30641,3389,PortScan
3694076,67,63,76683.03420073935,1403.7224879537061,0,23680,3389,BENIGN
6063003,69,53,38694.584992530225,1099.8242296458745,6,4588,80,BENIGN
4408324,67,67,46999.00888185868,766.9326655790171,0,23648,21,BENIGN
4035593,47,49,16680.732025957277,898.3047448875868,0,30060,8080,BENIGN
9814249,83,30,1862.7688524392338,1392.9717255526075,17,44532,3389,BENIGN
5703837,2,28,66619.74931282816,602.7981329591227,0,30884,80,BENIGN
1871503,150,58,58771.82834004182,88.29953499391831,6,55190,21,DDoS
5747472,64,35,62242.81520696574,502.22283772054567,17,52400,443,BENIGN
4848387,81,76,25500.17580269198,634.4963178097039,17,24559,3389,BENIGN
5658896,78,72,23927.7462883106,423.98652739352264,17,38516,22,BENIGN
821152,28,84,83029.63112692477,802.8791597700745,6,64209,443,BENIGN
2225400,91,66,76125.27525932332,471.1896552161944,17,1993,443,BENIGN
1855667,945,88,33679.01158413607,46.427600721277564,0,9151,3389,DDoS
1534937,74,88,63780.571597568036,298.34140013695503,17,58640,22,BENIGN
3338542,67,75,82815.00041688139,1378.8710034662458,6,33094,6667,Bot
4926303,36,92,88882.94422179488,951.8015310692732,6,40334,22,BENIGN
423670,63,10,580.6260909242633,485.17689488931455,17,59954,21,BENIGN
29,1,0,81346.23931347243,563.0385105006511,0,32154,443,PortScan
5221916,86,25,35039.23342469258,750.2070936853571,6,20232,3389,BENIGN
9246866,48,52,71837.82847761766,1016.2324496728035,6,14399,22,BENIGN
2114892,39,13,37140.136459999965,881.6262369687796,6,37310,8080,BENIGN
8441236,716,63,60624.90867940149,79.29312021898053,17,60756,22,DDoS
1873521,94,79,64678.24400060186,946.108263327018,6,21428,22,BENIGN
6550770,21,9,40499.27709162261,1367.9721298153133,6,14564,21,Infiltration
6082050,30,30,51278.53311377448,28.03663556355672,6,30200,3389,BENIGN
6925977,92,94,72631.33719191683,1338.0280184444807,17,22364,443,BENIGN
9805785,31,35,47630.52686948621,1087.7587101897457,6,25385,21,BENIGN
5967206,26,9,1398.0485085166583,274.84631208588723,6,13036,21,BENIGN
5119022,22,25,1290.4196997515771,409.29626848267566,17,44768,8080,BENIGN
7177645,21,19,66131.08500493936,823.3587987625447,17,58996,6667,Bot
5122883,1,43,84723.7537455598,204.90846991880343,0,54521,8080,Bot
5529083,37,61,78527.35375139964,1182.3450382858277,6,16453,21,BENIGN
160875,446,72,31040.030193316346,40.337663184651085,17,5631,8080,DDoS
7349469,527,78,47112.788499695445,66.67471501821251,0,33791,80,DDoS
2667967,46,8,23416.0740101667,123.32916735973804,6,50520,21,BENIGN
9952007,9,70,98914.99106666725,1483.4942396656902,17,5666,22,BENIGN
6655723,17,89,26050.644926023193,391.0787412816008,17,49424,21,BENIGN
7686941,47,23,41626.15928493666,119.9868039496707,6,42539,443,BENIGN
6978837,85,11,68112.89513243032,508.3481398876625,6,38874,6667,Bot
1344127,95,59,87601.7669650776,1454.1248280179539,0,5034,22,BENIGN
4166600,59,83,5147.568406713654,1193.5328668729526,6,53095,6667,Bot
7467148,54,77,30101.967602712142,730.8929581190122,6,16728,6667,Bot
9179975,86,85,56898.58479644604,471.8890241540068,6,50635,443,BENIGN
7884579,12,15,61831.30813761835,646.4930258502537,17,55402,443,BENIGN
497662,64,28,7002.743849986082,45.701100181350384,0,65397,6667,Bot
4578338,6,31,66407.87378420733,1083.1883125331772,0,20196,21,BENIGN
4037876,484,82,52806.43656085743,83.96430457159511,0,20219,22,DDoS
4011012,16,34,82762.73793621446,788.1756137739746,17,60903,80,BENIGN
4511832,90,42,22218.91762083007,857.4506782366032,6,4139,8080,Bot
5562167,5,95,19502.69850218761,22.500865967394958,17,28149,3389,Infiltration
5237296,73,52,79333.72219279557,1470.2203664465985,0,25509,3389,BENIGN
4885311,46,19,70386.91289396163,467.1657757795522,6,39336,21,BENIGN
6126419,14,83,79167.33605776746,134.29189146833141,6,47000,80,BENIGN
1600496,44,7,78193.41410280795,1284.4950662240456,0,48176,443,BENIGN
3311249,853,98,10400.06758304607,65.29438642641054,6,58427,22,DDoS
8511110,94,41,27858.304729915086,56.933601612243024,17,13888,21,BENIGN
9555296,52,76,26008.513613644634,752.1422057974879,0,12401,80,BENIGN
2496181,26,69,93458.72814168397,212.2771389804086,17,27394,8080,Bot
575378,53,15,48746.65740503455,1473.9861382037436,6,54620,443,BENIGN
5187580,29,68,11105.713270001737,35.40826018652342,0,40333,8080,Bot
1178149,19,52,28957.790593001875,95.77206939917532,6,19372,8080,BENIGN
3080301,47,44,87190.16485164715,1253.2602702704742,0,5793,8080,BENIGN
7136129,8,50,84706.63781653132,374.83251013627836,0,43477,8080,BENIGN
3464542,23,97,90033.94834405374,1369.1631950082374,0,13987,21,BENIGN
9663440,974,5,38852.877273702004,44.524205091437224,0,31758,3389,DDoS
3314792,95,32,64134.096148999655,123.27832401340049,0,52772,3389,BENIGN
4719707,53,78,27817.39198753237,35.67586258147272,6,5257,80,BENIGN
6285188,99,14,18082.533115237387,438.1995700446203,0,46897,3389,BENIGN
1110489,96,13,2190.107592636792,721.1212517339309,17,16290,3389,BENIGN
8416420,58,38,22344.094968934947,21.503844170583456,0,64045,8080,Bot
3913042,5,62,60437.413689227295,880.0386597649635,17,20073,3389,BENIGN
8501524,16,4,90421.03136067928,513.819106838603,6,29776,3389,BENIGN
7468910,17,89,13342.055321544178,597.4272234563689,0,29998,3389,BENIGN
1635256,32,80,91801.1560965442,406.8882033331978,0,47377,21,BENIGN
8523938,96,51,34538.52348717213,802.986904052773,17,41072,8080,BENIGN
5001145,52,15,42682.840761432075,360.58148051285286,0,61437,22,BENIGN
4463518,449,98,36497.85404687468,38.674858712898626,6,36248,22,DDoS
9771902,66,37,40860.81399197039,1338.1576814311063,6,15266,3389,BENIGN
4345860,84,52,25919.314918766522,598.0213748852177,0,44751,3389,BENIGN
7153868,390,86,69860.46783114386,33.984447742540375,17,31538,8080,DDoS
3251398,1,76,75818.3110270167,360.87767675817054,6,36204,22,BENIGN
4465250,58,96,82311.28908522648,478.7155633372089,0,12278,21,BENIGN
8389112,93,92,34128.95833599671,1159.0765378358403,17,31984,443,BENIGN
7250003,93,52,76462.68910277948,52.93813190343676,17,60504,6667,Bot
4897690,83,45,63767.53574768151,727.8092429476092,6,58038,21,BENIGN
6189673,44,97,95791.60868403928,623.3848783279425,0,39183,443,BENIGN
1323583,6,97,42478.51666985476,1453.232594419688,6,31208,8080,BENIGN
1722420,50,90,99230.97278833546,286.511018198985,17,41815,8080,BENIGN
2332617,72,14,74039.40300078715,949.2487043223039,6,54516,443,BENIGN
3196440,88,58,77627.77549589974,319.2513899372398,0,43787,6667,Bot
8551981,20,49,2570.4860109661,831.6646401743246,6,57442,21,BENIGN
5387508,14,8,49739.835133609646,841.4935841204081,17,56890,80,BENIGN
